--------------------------------------------------------------------------------
		Marvellous Infosystems Process Log

		Log file is created at : Sun Jun 15 20:19:44 2025
--------------------------------------------------------------------------------
 {'name': 'loginwindow', 'pid': 377, 'username': 'root', 'vms': 402488.140625} 
 {'name': 'generativeexperiencesd', 'pid': 98545, 'username': 'devashish', 'vms': 416943.828125} 


 {'name': 'donotdisturbd', 'pid': 98613, 'username': 'devashish', 'vms': 416951.34375} 


 {'name': 'mapssyncd', 'pid': 98644, 'username': 'devashish', 'vms': 416949.328125} 


 {'name': 'geoanalyticsd', 'pid': 98645, 'username': 'devashish', 'vms': 416945.6875} 


 {'name': 'axassetsd', 'pid': 98664, 'username': 'devashish', 'vms': 416945.53125} 


 {'name': 'KonaSynthesizer', 'pid': 98668, 'username': 'devashish', 'vms': 400740.359375} 


 {'name': 'WardaSynthesizer_arm64', 'pid': 98669, 'username': 'devashish', 'vms': 400742.796875} 


 {'name': 'WardaSynthesizer_x86_64', 'pid': 98670, 'username': 'devashish', 'vms': 33211.05859375} 


