USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
root              9740   0.0  0.0 411016112   2944   ??  Ss    2:37PM   0:00.04 /System/Library/PrivateFrameworks/PowerLog.framework/Versions/A/XPCServices/PerfPowerTelemetryClientRegistrationService.xpc/Contents/MacOS/PerfPowerTelemetryClientRegistrationService
root              9731   0.0  0.0 410944736   3360   ??  Ss    2:37PM   0:00.07 /usr/libexec/containermanagerd_system --runmode=privileged --user-container-mode=current --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
devashish         9724   0.0  0.1 427321664   8000   ??  S     2:37PM   0:01.96 /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
devashish         9719   0.0  0.2 426959152  16176   ??  S     2:37PM   0:08.08 /usr/libexec/siriknowledged
devashish         9684   0.0  0.1 426957264  11504   ??  S     2:37PM   0:02.39 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
devashish         9678   0.0  0.1 426953936  10720   ??  S     2:37PM   0:00.46 cloudphotod
root              9649   0.0  0.0 426917264   3504   ??  Ss    2:17PM   0:00.13 /System/Library/PrivateFrameworks/PerfPowerServicesReader.framework/Versions/A/XPCServices/PerfPowerTelemetryReaderService.xpc/Contents/MacOS/PerfPowerTelemetryReaderService
devashish         9640   0.0  0.1 410655936   4352   ??  S     2:17PM   0:00.08 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
devashish         9642   0.0  0.2 426958720  16240   ??  S     2:17PM   0:01.89 /usr/libexec/tipsd
root              9639   0.0  0.1 426954704   8656   ??  Ss    2:17PM   0:00.22 /usr/libexec/symptomsd-diag
devashish         9595   0.0  0.2 427028320  17056   ??  S     2:17PM   0:04.74 /System/Library/PrivateFrameworks/PhotoAnalysis.framework/Versions/A/Support/photoanalysisd
devashish         9592   0.0  0.0 426913024   2960   ??  S     2:17PM   0:00.06 /System/Library/CoreServices/ReportCrash agent
devashish         9590   0.0  0.1 426972448   8160   ??  S     2:17PM   0:04.79 /System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service
devashish         9570   0.0  0.1 426953088   7744   ??  S     2:17PM   0:00.36 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
root              9548   0.0  0.1 426950576  10384   ??  Ss    2:17PM   0:00.38 /usr/libexec/PowerUIAgent
root              9457   0.0  0.1 426950464   7808   ??  Ss    1:20PM   0:03.75 /System/Library/PrivateFrameworks/ModelCatalogRuntime.framework/Versions/A/modelcatalogd
_hidd             9363   0.0  0.0 426916128   2592   ??  Ss   11:23AM   0:00.24 /usr/libexec/hidd
devashish         9353   0.0  0.2 427141088  17536   ??  S    11:19AM   0:14.67 /System/Library/Frameworks/CoreSpotlight.framework/spotlightknowledged -u
root              9347   0.0  0.1 426950160   5296   ??  Ss   11:19AM   0:00.20 /usr/libexec/powerexperienced
_softwareupdate   9328   0.0  0.2 431384864  17408   ??  Ss   11:19AM   0:13.02 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
root              7335   0.0  0.1 426950240   6320   ??  Ss   10:44AM   0:01.01 /usr/libexec/triald_system
devashish         7327   0.0  0.1 426960848   8192   ??  S    10:44AM   0:01.29 /usr/libexec/secinitd
_assetcache       7325   0.0  0.1 426952816   5760   ??  Ss   10:44AM   0:00.17 /usr/libexec/AssetCache/AssetCache
root              7324   0.0  0.0 426916704   3488   ??  Ss   10:44AM   0:00.22 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/installd
root              7320   0.0  0.2 426960192  13648   ??  Ss   10:44AM   0:00.44 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
root              7323   0.0  0.0 426916704   3792   ??  Ss   10:44AM   0:00.21 /System/Library/PrivateFrameworks/PackageKit.framework/Resources/system_installd
root              7321   0.0  0.0 426917744   2976   ??  Ss   10:44AM   0:00.11 /System/Library/PrivateFrameworks/CoreSymbolication.framework/coresymbolicationd
devashish         7315   0.0  0.2 426961760  18592   ??  S    10:44AM   0:13.87 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
root              7311   0.0  0.1 426949840   8128   ??  Ss   10:44AM   0:00.32 /usr/libexec/powerdatad
devashish         7268   0.0  0.1 410660240   4784   ??  Ss   10:42AM   0:00.24 /System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy
devashish         7096   0.0  0.1 426960864  11216   ??  S    10:42AM   0:00.32 /System/Library/CoreServices/ScopedBookmarkAgent
root              7094   0.0  0.0 410781968   3120   ??  Ss   10:42AM   0:00.06 /usr/libexec/online-auth-agent
devashish         7067   0.0  0.4 444231936  30560   ??  S    10:40AM   0:00.93 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/Google Chrome Helper (Plugin).app/Contents/MacOS/Google Chrome Helper (Plugin) --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-GB --service-sandbox-type=none --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,5727124774140398686,11229912420827762514,262144 --variations-seed-version=20250613-130015.573000
devashish         7066   0.0  0.4 444183856  34928   ??  S    10:40AM   0:03.09 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-GB --service-sandbox-type=audio --message-loop-type-ui --shared-files --field-trial-handle=1718379636,r,5727124774140398686,11229912420827762514,262144 --variations-seed-version=20250613-130015.573000 --seatbelt-client=285
devashish         7032   0.0  0.4 444188960  30496   ??  S    10:40AM   0:00.89 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --shared-files --field-trial-handle=1718379636,r,5727124774140398686,11229912420827762514,262144 --variations-seed-version=20250613-130015.573000 --seatbelt-client=41
devashish         7031   0.0  0.7 444350000  56448   ??  S    10:40AM   0:30.36 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/Google Chrome Helper.app/Contents/MacOS/Google Chrome Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --shared-files --field-trial-handle=1718379636,r,5727124774140398686,11229912420827762514,262144 --variations-seed-version=20250613-130015.573000 --seatbelt-client=25
devashish         7030   0.0  0.9 444493552  73008   ??  S    10:40AM   1:52.44 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/Google Chrome Helper (GPU).app/Contents/MacOS/Google Chrome Helper (GPU) --type=gpu-process --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAMAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=1718379636,r,5727124774140398686,11229912420827762514,262144 --variations-seed-version=20250613-130015.573000 --seatbelt-client=18
devashish         7026   0.0  0.0 443692784   2704   ??  S    10:40AM   0:00.03 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/137.0.7151.104/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/devashish/Library/Application Support/Google/Chrome/Crashpad --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=OS X --annotation=prod=Chrome_Mac --annotation=ver=137.0.7151.104 --handshake-fd=5
devashish         7012   0.0  2.1 478337360 177808   ??  S    10:40AM   2:41.14 /Applications/Google Chrome.app/Contents/MacOS/Google Chrome --restart
devashish         6904   0.0  0.2 426956208  15120   ??  S    10:36AM   0:01.24 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
devashish         6903   0.0  0.1 426955600  12288   ??  S    10:36AM   0:00.66 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
root              6472   0.0  0.3 426965776  26992   ??  Ss    8:01AM   1:02.98 /usr/libexec/PerfPowerServices
devashish        99340   0.0  0.6 412082800  46448   ??  S     7:19PM   0:03.53 /System/Applications/Utilities/Terminal.app/Contents/MacOS/Terminal
_neuralengine    99327   0.0  0.1 426950848   4896   ??  Ss    7:19PM   0:00.16 /usr/libexec/aneuserd
root             98977   0.0  0.0 426916800   1968   ??  Ss   Sat02PM   0:00.06 /usr/libexec/smd
devashish        98758   0.0  0.1 426968032  12064   ??  S    Sat01PM   0:02.85 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
devashish        98750   0.0  0.2 426954720  13168   ??  S    Sat01PM   0:01.00 /System/Library/PrivateFrameworks/OnDeviceStorage.framework/Support/amsondevicestoraged
devashish        98703   0.0  0.0 426916592   4192   ??  S    Sat01PM   0:00.20 /usr/sbin/BTLEServerAgent
devashish        98673   0.0  0.1 410631616   9248   ??  Ss   Sat12PM   0:00.06 /System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/MacinTalkAUSP.appex/Contents/MacOS/MacinTalkAUSP -AppleLanguages ("en-IN")
devashish        98672   0.0  0.1 410623488   8704   ??  Ss   Sat12PM   0:00.06 /System/Library/PrivateFrameworks/TextToSpeechMauiSupport.framework/Versions/A/PlugIns/MauiAUSP.appex/Contents/MacOS/MauiAUSP -AppleLanguages ("en-IN")
devashish        98671   0.0  0.1 410236224   7808   ??  Ss   Sat12PM   0:00.03 /System/Library/PrivateFrameworks/TextToSpeech.framework/PlugIns/SiriAUSP.appex/Contents/MacOS/SiriAUSP -AppleLanguages ("en-IN")
devashish        98670   0.0  0.0 34008124    200   ??  Ss   Sat12PM   0:00.58 /System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_x86_64.appex/Contents/MacOS/WardaSynthesizer_x86_64 -AppleLanguages ("en-IN")
devashish        98669   0.0  0.1 410360624   4464   ??  Ss   Sat12PM   0:00.04 /System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_arm64.appex/Contents/MacOS/WardaSynthesizer_arm64 -AppleLanguages ("en-IN")
devashish        98668   0.0  0.1 410358128   7472   ??  Ss   Sat12PM   0:00.04 /System/Library/PrivateFrameworks/TextToSpeechKonaSupport.framework/Versions/A/PlugIns/KonaSynthesizer.appex/Contents/MacOS/KonaSynthesizer -AppleLanguages ("en-IN")
devashish        98664   0.0  0.1 426952224  10720   ??  S    Sat12PM   0:05.87 /System/Library/PrivateFrameworks/AXAssetLoader.framework/Support/axassetsd
devashish        98645   0.0  0.1 426952384  10880   ??  S    Sat11AM   0:00.27 /System/Library/PrivateFrameworks/GeoAnalytics.framework/geoanalyticsd
devashish        98644   0.0  0.1 426956112  10336   ??  S    Sat11AM   0:01.15 /System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd
devashish        98613   0.0  0.2 426958176  13504   ??  S    Sat10AM   0:01.30 /System/Library/PrivateFrameworks/DoNotDisturbServer.framework/Support/donotdisturbd
root             98608   0.0  0.1 426916432   4752   ??  Ss   Sat10AM   0:00.96 /System/Library/CoreServices/TimeMachine/backupd-helper -launchd
devashish        98545   0.0  0.1 426950480  11680   ??  S    Sat10AM   0:01.86 /System/Library/PrivateFrameworks/GenerativeExperiencesRuntime.framework/Versions/A/generativeexperiencesd
root             98540   0.0  0.2 426966560  20336   ??  Ss   Sat10AM   2:17.11 /usr/libexec/mobileassetd
devashish        98493   0.0  0.2 426952624  12704   ??  S    Sat10AM   0:01.39 /usr/libexec/bluetoothuserd
devashish        98139   0.0  0.1 426954912   8928   ??  S    Sat04AM   0:00.53 /usr/libexec/keyboardservicesd
devashish        97973   0.0  0.2 426973328  15408   ??  S    Fri10PM   0:11.05 /usr/libexec/networkserviceproxy
root             97959   0.0  0.1 426950912   6960   ??  Ss   Fri10PM   0:02.11 /usr/libexec/countryd
root             97948   0.0  0.1 426950624   7280   ??  Ss   Fri10PM   0:31.68 /usr/libexec/findmybeaconingd
devashish        97945   0.0  0.3 411675408  25904   ??  S    Fri10PM   0:03.73 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
devashish        97944   0.0  0.1 427058592   5904   ??  S    Fri10PM   0:00.41 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
devashish        97915   0.0  0.4 427156384  37568   ??  S    Fri10PM   0:08.81 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
_locationd       97910   0.0  0.1 426952880   5088   ??  S    Fri10PM   0:00.41 /usr/libexec/trustd --agent
_locationd       97907   0.0  0.1 426955760   9568   ??  S    Fri10PM   0:01.84 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
devashish        97906   0.0  0.1 426960176   9504   ??  S    Fri10PM   0:03.14 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
devashish        97902   0.0  0.1 426960080  11952   ??  S    Fri10PM   0:01.65 /usr/libexec/pkd
devashish        97900   0.0  0.1 411017808  12208   ??  S    Fri10PM   0:01.32 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
root             97895   0.0  0.1 426951680   8864   ??  Ss   Fri10PM   0:00.79 /usr/libexec/biometrickitd --launchd
devashish        97779   0.0  0.2 426983296  16016   ??  S    Fri10PM   0:03.27 /usr/libexec/linkd
devashish        97776   0.0  0.2 426965312  19808   ??  S    Fri10PM   0:56.10 /System/Library/CoreServices/UniversalControl.app/Contents/MacOS/UniversalControl
root             97770   0.0  0.1 426960496  10224   ??  Ss   Fri10PM   0:01.76 /usr/libexec/rtcreportingd
root             97769   0.0  0.1 426950496   5360   ??  Ss   Fri10PM   0:01.21 /usr/libexec/securityd_system
devashish        97768   0.0  0.2 426961936  17776   ??  S    Fri10PM   0:03.38 /usr/libexec/knowledge-agent
root             97767   0.0  0.2 426960368  16592   ??  Ss   Fri10PM   0:16.78 /usr/libexec/coreduetd
devashish        97762   0.0  0.6 427692960  53536   ??  S    Fri10PM  13:58.62 /System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd
devashish        97749   0.0  0.2 426968560  17616   ??  S    Fri10PM   0:04.61 /System/Library/PrivateFrameworks/CalendarDaemon.framework/Support/calaccessd
root             97740   0.0  0.1 426950496   9584   ??  Ss   Fri10PM   0:01.91 /System/Library/CoreServices/osanalyticshelper server-init
devashish        97739   0.0  0.2 426953504  13936   ??  S    Fri10PM   0:53.04 /usr/libexec/triald
root             97738   0.0  0.0 426951344   3536   ??  Ss   Fri10PM   0:00.77 /usr/libexec/sandboxd
_biome           97737   0.0  0.1 426950896  10544   ??  Ss   Fri10PM   0:02.75 /System/Library/PrivateFrameworks/BiomeStreams.framework/Support/biomed
devashish        97731   0.0  0.2 427110128  18784   ??  S    Fri10PM   0:00.43 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
devashish        97715   0.0  0.1 426950016   8784   ??  S    Fri10PM   0:00.86 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
devashish        97714   0.0  0.2 426968208  13184   ??  S    Fri10PM   0:00.34 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
devashish        97697   0.0  0.1 426916400   6240   ??  S    Fri10PM   0:00.25 /System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd
devashish        97692   0.0  0.1 426952528   7712   ??  S    Fri10PM   0:00.45 /System/Library/PrivateFrameworks/AssetCacheServices.framework/Versions/A/XPCServices/AssetCacheLocatorService.xpc/Contents/MacOS/AssetCacheLocatorService -a
devashish        97691   0.0  0.2 426953792  15760   ??  S    Fri10PM   0:01.69 /System/Library/CoreServices/audioaccessoryd
devashish        97690   0.0  0.2 427119120  17456   ??  S    Fri10PM   0:00.54 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
devashish        97653   0.0  0.2 426962080  13136   ??  S    Fri10PM   0:07.79 /System/Library/PrivateFrameworks/iCloudDriveCore.framework/Versions/A/Support/bird
devashish        97634   0.0  0.1 426959632  10320   ??  S    Fri10PM   0:00.86 /usr/libexec/neagent
devashish        97633   0.0  0.2 426979904  18448   ??  S    Fri10PM   0:12.98 /usr/libexec/searchpartyuseragent
root             97606   0.0  0.1 426954416   8736   ??  S    Fri10PM   0:04.82 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
devashish        97600   0.0  0.1 426960496   9216   ??  S    Fri10PM   0:55.88 /System/Library/Frameworks/Contacts.framework/Support/contactsd
root             97591   0.0  0.0 426916592   3856   ??  Ss   Fri10PM   0:00.42 /usr/libexec/usermanagerd -t 15
devashish        96154   0.0  0.2 411293344  16272   ??  S    Fri09PM   1:52.76 /System/Library/CoreServices/screencaptureui.app/Contents/MacOS/screencaptureui
devashish        94195   0.0  0.2 411225072  15376   ??  Ss   Fri09PM   0:04.15 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
_fpsd            94194   0.0  0.1 426919920   4368   ??  Ss   Fri09PM   0:01.80 /System/Library/PrivateFrameworks/CoreADI.framework/adid
devashish        94190   0.0  0.2 426969568  14336   ??  Ss   Fri09PM   0:05.52 /System/Library/CoreServices/Siri.app/Contents/XPCServices/SiriNCService.xpc/Contents/MacOS/SiriNCService
devashish        93919   0.0  0.3 426972688  22704   ??  S    Fri09PM   0:37.43 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
devashish        93907   0.0  0.1 426961088  12160   ??  S    Fri09PM   0:16.71 /System/Library/PrivateFrameworks/TCC.framework/Support/tccd
root             93414   0.0  0.1 426950880   7328   ??  Ss   Fri09PM   0:03.20 /usr/libexec/nehelper
devashish        93354   0.0  0.1 426965856  12560   ??  S    Fri09PM   0:05.34 /System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd
devashish        93107   0.0  0.3 426974000  22624   ??  S    Fri09PM   0:11.69 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
devashish        92473   0.0  0.2 427121584  13376   ??  S    Fri08PM   0:00.63 /System/Library/PrivateFrameworks/MobileDevice.framework/Resources/MobileDeviceUpdater.app/Contents/MacOS/MobileDeviceUpdater
devashish        90827   0.0  0.1 426926928  10128   ??  Ss   Fri07AM   0:04.23 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
devashish        82921   0.0  0.2 426987280  13696   ??  Ss   Fri12AM   0:00.56 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/PlugIns/QLPreviewGenerationExtension.appex/Contents/MacOS/QLPreviewGenerationExtension -AppleLanguages ("en-GB", "en-IN")
devashish        82919   0.0  0.6 411222816  46480   ??  Ss   Fri12AM   0:53.49 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
devashish        76720   0.0  0.7 1866880720  55360   ??  S    Thu11PM   0:30.46 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-GB --service-sandbox-type=none --user-data-dir=/Users/devashish/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3016138179641733878,14005991439531518787,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version
devashish        76704   0.0  0.4 444018880  30896   ??  S    Thu11PM   0:10.87 /Applications/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --user-data-dir=/Users/devashish/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files --field-trial-handle=1718379636,r,3016138179641733878,14005991439531518787,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=CalculateNativeWinOcclusion,MacWebContentsOcclusion,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts --variations-seed-version --seatbelt-client=36
devashish        76702   0.0  0.0 443692496   2688   ??  S    Thu11PM   0:00.09 /Applications/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/devashish/Library/Application Support/Code/Crashpad --url=appcenter://code?aid=de75e3cc-e22f-4f42-a03f-1409c21d8af8&uid=3898a728-6578-40e8-b23e-d3f960e2ce1b&iid=3898a728-6578-40e8-b23e-d3f960e2ce1b&sid=3898a728-6578-40e8-b23e-d3f960e2ce1b --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.101.0 --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=35.5.1 --handshake-fd=24
devashish        76641   0.0  0.2 427003584  13856   ??  S    Thu11PM   0:04.82 /usr/libexec/studentd
devashish        76553   0.0  0.0 426846096   1024   ??  S    Thu11PM   0:00.08 /usr/bin/ssh-agent -l
devashish        72504   0.0  0.3 427006416  21312   ??  S    Thu11PM   0:04.85 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
devashish        71614   0.0  0.2 426979136  16304   ??  S    Thu11PM   0:07.31 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
devashish        69779   0.0  0.2 411366752  14784   ??  S    Thu10PM   0:02.86 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start
devashish        68465   0.0  0.1 426962464   9488   ??  S    Thu09PM   0:02.91 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
devashish        68417   0.0  0.1 431438992  12304   ??  S    Thu09PM   0:24.67 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
_modelmanagerd   60150   0.0  0.1 426950928   4816   ??  Ss   Wed01AM   0:00.90 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
_modelmanagerd   60148   0.0  0.1 426955504   4800   ??  Ss   Wed01AM   0:09.13 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService
_modelmanagerd   60147   0.0  0.0 426916640   1808   ??  S    Wed01AM   0:02.11 /usr/sbin/distnoted agent
devashish        59431   0.0  0.1 426967328   5296   ??  S    Wed12AM   0:02.46 /System/Cryptexes/App/usr/libexec/PasswordBreachAgent
root             58818   0.0  0.1 426951408   7488   ??  Ss   Tue11PM   0:24.23 /usr/libexec/aned
devashish        56083   0.0  0.2 427278272  18304   ??  Ss   Tue11AM   0:49.68 /System/Library/PrivateFrameworks/FinderKit.framework/Versions/A/PlugIns/AirDrop.appex/Contents/MacOS/AirDrop -AppleLanguages ("en-IN")
devashish        56082   0.0  0.2 427194512  16272   ??  Ss   Tue11AM   0:06.01 /System/Library/PrivateFrameworks/ShareKit.framework/Versions/A/PlugIns/ShareSheetUI.appex/Contents/MacOS/ShareSheetUI -AppleLanguages ("en-IN")
devashish        52178   0.0  0.1 410847696   5392   ??  Ss   Mon07PM   0:01.80 /System/Library/ExtensionKit/Extensions/WallpaperImageExtension.appex/Contents/MacOS/WallpaperImageExtension
devashish        51370   0.0  0.1 427158784  11872   ??  S    Mon04PM   0:04.13 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/storeuid.app/Contents/MacOS/storeuid
devashish        50914   0.0  0.1 426994576  10464   ??  Ss   Mon12PM   0:01.88 /System/Library/Frameworks/QuickLookUI.framework/Versions/A/PlugIns/QLPreviewGenerationExtension.appex/Contents/MacOS/QLPreviewGenerationExtension -AppleLanguages ("en-IN")
devashish        24866   0.0  0.1 426960736   4608   ??  Ss    7Jun25   0:00.05 /System/Applications/System Settings.app/Contents/PlugIns/csimporter.appex/Contents/MacOS/csimporter -AppleLanguages ("en-IN")
devashish        24837   0.0  0.1 426964400  11456   ??  Ss    7Jun25   0:01.21 /System/Applications/Mail.app/Contents/PlugIns/com.apple.mail.SpotlightIndexExtension.appex/Contents/MacOS/com.apple.mail.SpotlightIndexExtension -AppleLanguages ("en-IN")
devashish        24503   0.0  0.0 426912832   3280   ??  S     7Jun25   0:00.09 /System/Library/CoreServices/Setup Assistant.app/Contents/Resources/mbuseragent
devashish        23873   0.0  0.0 426916688   1456   ??  S     6Jun25   0:00.07 /usr/libexec/USBAgent
devashish        23860   0.0  0.0 426917104   3056   ??  S     6Jun25   0:00.09 /System/Library/PrivateFrameworks/KerberosHelper/Helpers/DiskUnmountWatcher
devashish        22074   0.0  0.1 427153088  12160   ??  S     6Jun25   0:05.00 /System/Library/CoreServices/UserNotificationCenter.app/Contents/MacOS/UserNotificationCenter
root             21431   0.0  0.0 426924992   1200   ??  Ss    6Jun25   0:00.07 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
_neuralengine    12326   0.0  0.0 426916640   1808   ??  S     5Jun25   0:04.71 /usr/sbin/distnoted agent
_driverkit       11662   0.0  0.0 426851568    176   ??  Ss    5Jun25   0:00.24 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x100002583 com.apple.IOUserBluetoothSerialDriver
_driverkit       11661   0.0  0.0 426851568    176   ??  Ss    5Jun25   0:00.27 /System/Library/DriverExtensions/IOUserBluetoothSerialDriver.dext/IOUserBluetoothSerialDriver com.apple.IOUserBluetoothSerialDriver 0x100002581 com.apple.IOUserBluetoothSerialDriver
devashish        11647   0.0  0.1 427029040  11872   ??  S     5Jun25   0:07.46 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
root             11648   0.0  0.3 426977248  22240   ??  Ss    5Jun25   7:14.14 /usr/sbin/bluetoothd
